City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,poxoreo,-54.3892,-15.8372,26.22,73,61,0.03,BR,1696905493
290,tateyama,139.8667,34.9833,21.96,83,75,2.57,JP,1696905494
291,flin flon,-101.865,54.7682,5.66,80,3,3.11,CA,1696905495
292,loango,11.8312,-4.6719,24.81,88,75,0.0,CG,1696905495
293,the pas,-101.2541,53.8251,5.01,87,0,2.57,CA,1696905496
294,anar darah,61.654,32.7587,23.35,20,0,1.73,AF,1696905497
295,crane,-102.3501,31.3974,22.34,49,86,5.79,US,1696905500
296,jiuquan,98.5174,39.7432,13.63,31,44,3.11,CN,1696905225
297,manglaur,77.8667,29.8,26.02,49,3,1.69,IN,1696905503
298,uturoa,-151.4333,-16.7333,26.07,68,92,5.82,PF,1696905504
299,christchurch,172.6333,-43.5333,13.11,67,75,6.17,NZ,1696905378
300,rongelap,166.8941,11.1635,28.45,77,82,5.69,MH,1696905505
301,dogubayazit,44.0842,39.5469,9.86,65,4,1.88,TR,1696905506
302,boguchany,97.4531,58.3814,9.36,92,88,1.79,RU,1696905507
303,ilanskiy,96.065,56.2358,12.72,59,82,4.31,RU,1696905507
304,nuuk,-51.7216,64.1835,3.34,44,91,7.72,GL,1696905508
305,el granada,-122.4694,37.5027,21.61,83,100,2.57,US,1696905509
306,mankono,-6.1897,8.0586,21.0,96,89,0.64,CI,1696905509
307,glodeni,27.5144,47.7708,4.91,45,96,2.39,MD,1696905510
308,taoudenni,-3.9836,22.6783,27.79,20,1,6.12,ML,1696905511
309,uthal,66.6219,25.8072,26.78,80,0,0.95,PK,1696905512
310,kapa'a,-159.319,22.0752,29.99,75,20,6.69,US,1696905512
311,kosmach,24.3673,48.7509,4.15,79,100,0.18,UA,1696905513
312,shamil'kala,46.8639,42.6858,5.61,92,100,1.7,RU,1696905513
313,katutura,17.0557,-22.521,23.38,16,99,3.6,NA,1696905515
314,touros,-35.4608,-5.1989,25.42,77,3,7.09,BR,1696905516
315,idri,13.2667,27.5,21.63,45,100,4.32,LY,1696905517
316,riosucio,-75.7032,5.4216,14.77,88,78,0.77,CO,1696905518
317,tazovsky,78.7,67.4667,4.34,91,100,6.27,RU,1696905518
318,dalandzadgad,104.425,43.5708,13.42,22,17,2.94,MN,1696905519
319,zacharo,21.65,37.4833,20.05,58,0,1.85,GR,1696905520
320,luderitz,15.1594,-26.6481,13.7,93,93,3.36,NA,1696905041
321,eenhana,16.3333,-17.4667,22.13,19,85,1.01,NA,1696905521
322,new norfolk,147.0587,-42.7826,18.17,34,30,0.85,AU,1696905522
323,ataq,46.8319,14.5377,19.99,79,0,0.78,YE,1696905522
324,ebon,168.6964,4.582,29.13,71,89,3.01,MH,1696905523
325,al qusayr,36.5798,34.5091,18.55,80,26,1.06,SY,1696905525
326,buncrana,-7.45,55.1333,14.99,92,100,2.48,IE,1696905525
327,surgana,73.6167,20.5667,24.54,60,7,0.09,IN,1696905526
328,san luis de la loma,-100.8939,17.2706,24.82,95,100,5.82,MX,1696905526
329,necochea,-58.7368,-38.5473,14.14,63,92,4.72,AR,1696905527
330,angaur state,134.13,6.906,28.22,81,100,11.1,PW,1696905529
331,nouadhibou,-17.0347,20.931,22.47,82,0,6.8,MR,1696905530
332,kirkland lake,-80.0377,48.1446,3.16,100,100,1.54,CA,1696905531
333,isola di capo rizzuto,17.0933,38.96,22.32,55,0,1.71,IT,1696905531
334,mantua,10.7833,45.1667,17.83,89,97,0.42,IT,1696905462
335,salekhard,66.6019,66.53,4.89,93,100,4.08,RU,1696905533
336,qashyr,76.1036,53.0675,15.23,54,100,6.45,KZ,1696905534
337,gowurdak,66.0466,37.8124,20.45,31,4,1.49,TM,1696905535
338,midvagur,-7.1939,62.0511,9.46,100,100,8.75,FO,1696905536
339,pariaman,100.12,-0.619,27.03,77,77,2.29,ID,1696905537
340,saint-philippe,55.7679,-21.3585,19.77,74,2,2.62,RE,1696905538
341,qacha's nek,28.6894,-30.1154,8.29,74,76,0.21,LS,1696905538
342,rexburg,-111.7897,43.826,19.73,55,0,0.0,US,1696905539
343,virrat,23.78,62.2476,-0.69,95,14,2.05,FI,1696905540
344,chos malal,-70.2709,-37.3781,12.32,34,47,3.02,AR,1696905540
345,fukuecho,128.8419,32.6881,23.2,60,40,7.72,JP,1696905317
346,cafayate,-65.9761,-26.073,17.37,45,88,1.6,AR,1696905542
347,houghton,-88.569,47.1219,6.47,94,100,5.66,US,1696905543
348,conception bay south,-52.9981,47.4999,9.95,98,81,2.44,CA,1696905543
349,griffith,-87.4237,41.5284,9.38,93,0,1.54,US,1696905544
350,lerwick,-1.1494,60.1545,12.0,93,85,8.94,GB,1696905545
351,st. john's,-52.7093,47.5649,10.08,98,100,3.6,CA,1696905547
352,cururupu,-44.8683,-1.8283,24.12,88,0,1.71,BR,1696905547
353,chernyshevskiy,112.4714,63.0128,6.36,87,100,3.99,RU,1696905549
354,azemmour,-8.3425,33.2895,21.62,69,98,1.23,MA,1696905549
355,oranjemund,16.4333,-28.55,13.91,90,31,1.34,NA,1696905550
356,kupang,123.5833,-10.1667,33.32,55,20,2.57,ID,1696905419
357,colonia,6.95,50.9333,14.34,89,0,1.54,DE,1696905345
358,bodaybo,114.1933,57.8506,8.85,83,100,1.12,RU,1696905553
359,tolanaro,46.9987,-25.0319,20.04,100,20,0.0,MG,1696905554
360,ambon,128.1814,-3.6954,30.08,66,40,3.09,ID,1696905554
361,porto seguro,-39.0647,-16.4497,25.29,83,20,3.6,BR,1696905555
362,guane,-84.0875,22.2025,25.32,90,18,1.78,CU,1696905556
363,namtsy,129.6658,62.7161,0.02,99,100,1.64,RU,1696905556
364,tabas,56.9244,33.5959,20.12,22,5,1.03,IR,1696905557
365,anna regina,-58.5077,7.2644,27.4,76,0,4.6,GY,1696905558
366,mosfellsbaer,-21.7,64.1667,4.73,75,75,9.26,IS,1696905558
367,komsomolsk-on-amur,137.0152,50.552,9.99,54,0,2.12,RU,1696905559
368,morondava,44.2833,-20.2833,24.41,68,60,0.7,MG,1696905560
369,kendari,122.4989,-3.945,31.91,48,95,2.44,ID,1696905560
370,boa vista,-60.6733,2.8197,29.99,58,0,3.6,BR,1696905447
371,portland,-122.6762,45.5234,16.96,85,75,3.6,US,1696905562
372,along,94.7667,28.1667,26.39,67,55,0.36,IN,1696905564
373,smithers,-127.1743,54.7804,11.18,66,40,2.06,CA,1696905564
374,sal rei,-22.9167,16.1833,27.37,74,65,2.94,CV,1696905565
375,swift current,-107.8014,50.2834,13.45,54,0,5.14,CA,1696905566
376,mahajanga,46.3167,-15.7167,23.01,94,20,1.54,MG,1696905566
377,galesong,119.3661,-5.3166,33.01,52,18,1.86,ID,1696905567
378,grand rapids,-85.6681,42.9634,10.42,70,75,2.57,US,1696905423
379,borisoglebskiy,39.1508,57.2586,1.85,93,100,4.89,RU,1696905572
380,ramadi,43.3058,33.4226,27.98,26,80,1.82,IQ,1696905450
381,kavaratti,72.642,10.5669,27.65,63,79,1.21,IN,1696905574
382,barah,30.3667,13.7,30.08,34,56,3.5,SD,1696905574
383,paranhos,-55.4311,-23.8928,16.77,75,3,2.2,BR,1696905575
384,novyy urgal,132.5642,51.0736,7.22,45,13,0.58,RU,1696905576
385,padangsidempuan,99.2667,1.3667,27.69,79,85,0.78,ID,1696905576
386,cheremushki,91.3944,52.8356,14.41,61,39,1.35,RU,1696905577
387,bull savanna,-77.5902,17.8868,26.35,84,94,3.83,JM,1696905578
388,cova figueira,-24.2934,14.8905,24.97,82,100,2.35,CV,1696905579
389,majene,118.9707,-3.5403,31.15,52,49,5.21,ID,1696905579
390,meulaboh,96.1285,4.1363,27.18,83,94,0.83,ID,1696905580
391,miranda,-76.2281,3.2499,20.77,83,56,2.45,CO,1696905581
392,cacador,-51.015,-26.7753,14.54,93,31,2.79,BR,1696905581
393,carutapera,-46.02,-1.195,26.31,78,3,3.71,BR,1696905582
394,fendou,124.8667,46.65,15.19,36,1,1.1,CN,1696905583
395,buturlinovka,40.6092,50.8239,1.37,72,86,4.52,RU,1696905583
396,morehead city,-76.726,34.7229,20.57,68,0,4.63,US,1696905584
397,enriquillo,-71.2333,17.9,27.13,86,29,2.78,DO,1696905585
398,xinyu,114.9334,27.8043,19.05,79,100,1.48,CN,1696905586
399,lodwar,35.5973,3.1191,29.12,47,82,7.66,KE,1696905587
400,katsuura,140.3,35.1333,22.01,77,90,2.3,JP,1696905589
401,williston,-103.618,48.147,11.56,69,6,5.07,US,1696905589
402,kerikeri,173.9474,-35.2268,19.39,63,55,2.24,NZ,1696905590
403,tabou,-7.3528,4.423,24.58,91,100,2.16,CI,1696905591
404,ghormach,63.7826,35.7306,21.19,12,0,0.37,AF,1696905591
405,kharp,65.8081,66.8014,4.61,92,100,2.51,RU,1696905592
406,ola,151.2833,59.5833,2.45,91,100,5.91,RU,1696905593
407,sumbawa besar,117.4333,-8.5,35.72,30,17,4.17,ID,1696905593
408,nanzhang chengguanzhen,111.8275,31.7839,20.51,73,100,1.01,CN,1696905594
409,knyaze-volkonskoye,135.4567,48.4642,13.19,64,6,2.68,RU,1696905595
410,nantucket,-70.0995,41.2835,16.03,66,0,7.2,US,1696905370
411,heroica guaymas,-110.9,27.9333,28.82,84,20,5.66,MX,1696905442
412,meadow lake,-106.5436,34.8014,20.93,38,39,2.89,US,1696905597
413,marquette,-87.6335,46.5333,4.35,94,100,3.13,US,1696905597
414,al hazm,44.7769,16.1641,21.94,29,0,1.14,YE,1696905598
415,leninskoye,69.3864,41.7589,18.68,23,15,1.08,KZ,1696905599
416,darwin,130.8418,-12.4611,31.99,51,40,3.6,AU,1696905452
417,cascais,-9.4215,38.6979,24.64,53,23,3.58,PT,1696905367
418,preobrazheniye,133.9064,42.9019,15.25,58,1,3.13,RU,1696905603
419,metlili chaamba,3.6333,32.2667,19.52,52,0,2.06,DZ,1696905604
420,kill devil hills,-75.676,36.0307,17.21,59,40,5.66,US,1696905605
421,neryungri,124.6491,56.6709,3.47,65,95,1.84,RU,1696905500
422,al fahahil,48.1303,29.0825,31.05,37,0,4.6,KW,1696905606
423,puerto madero,-92.4215,14.7208,27.64,80,81,1.35,MX,1696905607
424,carmen,-91.8333,18.6333,28.02,83,100,0.0,MX,1696905607
425,atherton,-2.4935,53.5237,15.14,96,100,0.17,GB,1696905435
426,sibu,111.8167,2.3,29.17,79,20,2.68,MY,1696905599
427,toliara,43.6667,-23.35,21.76,67,5,4.1,MG,1696905610
428,manokwari,134.0833,-0.8667,28.72,73,90,3.3,ID,1696905610
429,tindouf,-8.1474,27.6711,21.25,21,0,3.09,DZ,1696905611
430,parabel',81.4825,58.6978,12.73,59,0,8.05,RU,1696905612
431,antsiranana,49.2917,-12.2787,22.85,82,100,5.39,MG,1696905613
432,turek,18.5005,52.0155,4.88,84,71,2.7,PL,1696905506
433,vilyuysk,121.6247,63.7553,3.43,88,100,4.02,RU,1696905614
434,coruripe,-36.1756,-10.1256,23.51,85,5,3.81,BR,1696905615
435,zapolyarnyy,30.8136,69.4154,-2.4,90,55,2.73,RU,1696905615
436,shimoda,138.95,34.6667,21.2,86,96,2.26,JP,1696905616
437,sakchu-up,125.0467,40.3894,17.58,55,0,3.55,KP,1696905617
438,keita,5.7749,14.7551,29.32,24,7,2.54,NE,1696905617
439,klaksvik,-6.589,62.2266,9.51,88,100,11.43,FO,1696905618
440,laojunmiao,97.7333,39.8333,10.64,39,37,6.0,CN,1696905618
441,miles city,-105.8406,46.4083,19.54,34,0,2.06,US,1696905620
442,timra,17.3257,62.487,2.82,93,100,1.03,SE,1696905621
443,vanimo,141.3028,-2.6741,28.81,74,84,2.93,PG,1696905621
444,peterhead,-1.7981,57.5058,12.47,91,100,5.24,GB,1696905622
445,port isabel,-97.2086,26.0734,26.02,77,100,3.09,US,1696905623
446,batabano,-82.2881,22.7164,26.34,77,7,0.73,CU,1696905624
447,santiago,-70.6483,-33.4569,17.97,52,0,4.12,CL,1696905369
448,salalah,54.0924,17.0151,26.05,83,20,1.54,OM,1696905625
449,nanchong,106.0847,30.7951,16.79,85,100,1.41,CN,1696905446
450,san antonio de pale,5.6325,-1.4014,25.68,85,96,3.38,GQ,1696905626
451,shahr-e babak,55.1186,30.1165,18.04,23,0,0.36,IR,1696905627
452,khovd,91.6419,48.0056,10.74,50,48,0.13,MN,1696905627
453,papao,-149.55,-17.75,27.82,74,78,6.66,PF,1696905629
454,milford haven,-5.0341,51.7128,14.81,96,98,2.44,GB,1696905630
455,hobyo,48.5268,5.3505,25.81,88,56,6.54,SO,1696905631
456,isangel,169.2667,-19.55,23.79,57,94,5.34,VU,1696905632
457,whitecourt,-115.6855,54.1502,16.58,51,75,2.06,CA,1696905347
458,kananga,22.4178,-5.8958,21.21,98,100,1.67,CD,1696905633
459,gagliano del capo,18.3695,39.8442,22.68,38,1,4.12,IT,1696905634
460,ushtobe,77.9838,45.2514,17.55,32,4,1.56,KZ,1696905635
461,hammerfest,23.6821,70.6634,2.25,75,75,3.09,NO,1696905635
462,carloforte,8.3058,39.145,21.85,63,7,1.82,IT,1696905457
463,san antonio oeste,-64.9477,-40.7319,15.82,49,100,3.88,AR,1696905637
464,la sarre,-79.1996,48.8002,1.91,98,100,3.82,CA,1696905638
465,mgandu,34.1333,-5.95,17.44,70,87,4.35,TZ,1696905630
466,agua dulce,-94.1333,18.1333,26.05,88,75,3.1,MX,1696905639
467,mejit,170.8646,10.2753,28.06,75,90,4.27,MH,1696905640
468,the dalles,-121.1787,45.5946,17.26,86,75,2.68,US,1696905641
469,moa,-74.9403,20.6569,27.73,82,49,1.86,CU,1696905641
470,tongliao,122.2653,43.6125,18.99,33,6,0.78,CN,1696905642
471,quelimane,36.8883,-17.8786,22.52,95,3,1.62,MZ,1696905643
472,pinhao,-51.6597,-25.6956,11.98,94,0,1.91,BR,1696905644
473,arar,41.0381,30.9753,25.01,22,40,5.14,SA,1696905411
474,mossel bay,22.146,-34.1831,13.96,83,53,7.41,ZA,1696905645
475,phra phutthabat,100.7954,14.7253,29.87,88,100,5.29,TH,1696905646
476,puerto maldonado,-69.1833,-12.6,23.16,97,50,0.95,PE,1696905647
477,jabal os saraj,69.2378,35.1183,16.51,11,0,1.89,AF,1696905647
478,amurzet,131.0981,47.6967,13.56,34,0,6.41,RU,1696905648
479,puerto carreno,-67.4859,6.189,23.95,87,100,1.36,CO,1696905648
480,olyokminsk,120.4264,60.3736,8.88,77,99,3.58,RU,1696905649
481,moshkovo,83.6104,55.3053,12.18,61,98,5.27,RU,1696905650
482,tofol,163.0078,5.3248,28.65,77,43,5.49,FM,1696905651
483,dauphin,-100.0502,51.1494,5.08,81,0,2.06,CA,1696905652
484,veraval,70.3667,20.9,27.0,74,0,4.15,IN,1696905626
485,bonthe,-12.505,7.5264,24.53,91,100,1.26,SL,1696905654
486,smara,-11.6719,26.7384,26.11,15,6,3.2,EH,1696905654
487,jayapura,140.7,-2.5333,31.66,72,72,2.01,ID,1696905292
488,sao raimundo das mangabeiras,-45.4811,-7.0219,28.13,35,7,1.76,BR,1696905656
489,mirabad,61.8383,30.4362,25.09,15,0,1.16,AF,1696905658
490,sao vicente,-46.3919,-23.9631,22.1,26,96,3.02,BR,1696905660
491,tiaret,1.317,35.371,11.69,66,0,1.54,DZ,1696905636
492,palu,119.8707,-0.8917,31.37,65,59,1.52,ID,1696905454
493,quesada,-84.4271,10.3238,23.73,97,100,1.09,CR,1696905382
494,vila velha,-40.2925,-20.3297,24.97,88,40,4.12,BR,1696905477
495,mugia,-9.2179,43.1041,20.09,52,5,2.05,ES,1696905663
496,forbesganj,87.25,26.3,25.58,85,93,3.48,IN,1696905664
497,znomenka,32.6647,48.7128,2.35,50,30,3.16,UA,1696905665
498,nalgonda,79.2667,17.05,27.57,68,92,1.95,IN,1696905665
499,atafu village,-172.5159,-8.5421,28.89,76,95,6.91,TK,1696905667
500,rawlins,-107.2387,41.7911,11.31,27,0,2.06,US,1696905668
501,onega,38.1404,63.9061,3.75,82,99,4.02,RU,1696905668
502,sarina,149.2167,-21.4333,27.37,50,1,4.75,AU,1696905669
503,jimma,36.8333,7.6667,13.53,79,88,0.67,ET,1696905670
504,baardheere,42.2764,2.3446,24.5,76,24,4.75,SO,1696905672
505,madaoua,5.96,14.073,29.84,24,29,3.17,NE,1696905672
506,kourou,-52.6478,5.1552,22.03,78,0,3.04,GF,1696905673
507,kaka,59.6143,37.3482,22.43,27,4,5.03,TM,1696905674
508,euclid,-81.5268,41.5931,12.77,61,100,9.26,US,1696905675
509,ylitornio,23.6773,66.3089,-1.95,88,6,1.2,FI,1696905676
510,nsunga,31.3947,-1.1439,19.47,79,100,1.66,TZ,1696905677
511,yuzhno-kurilsk,145.8556,44.0306,11.88,88,100,3.8,RU,1696905677
512,aioun,-9.6149,16.6614,30.37,33,8,3.6,MR,1696905679
513,igrim,64.4162,63.1906,2.79,85,100,5.81,RU,1696905679
514,jawf al maqbabah,45.8349,13.8378,22.68,64,5,1.04,YE,1696905680
515,peniche,-9.3811,39.3558,18.38,93,10,3.28,PT,1696905681
516,aykhal,111.5,66.0,2.82,98,100,6.26,RU,1696905681
517,bumba,22.4667,2.1833,21.68,98,100,1.17,CD,1696905682
518,island harbour,-1.2758,50.724,16.63,96,80,3.78,GB,1696905683
519,puerto armuelles,-82.8667,8.2833,28.98,74,100,2.24,PA,1696905684
520,castillos,-53.8333,-34.1667,12.38,71,9,3.45,UY,1696905684
521,nacala,40.6728,-14.5428,22.28,92,2,0.43,MZ,1696905464
522,la gi,107.7833,10.6667,29.6,71,100,1.97,VN,1696905687
523,shalqar,59.6,47.8333,8.52,52,98,7.48,KZ,1696905687
524,westport,-73.3579,41.1415,12.87,77,75,2.06,US,1696905670
525,ar rutbah,40.2848,33.0381,25.28,34,100,1.21,IQ,1696905689
526,sena madureira,-68.6569,-9.0656,24.59,85,0,1.29,BR,1696905689
527,suntar,117.6319,62.1444,3.97,90,100,2.68,RU,1696905690
528,belyayevka,56.4096,51.3974,2.99,76,6,4.68,RU,1696905691
529,fortaleza,-38.5247,-3.7227,27.34,74,40,6.17,BR,1696905691
530,kone,164.8658,-21.0595,21.73,60,94,0.93,NC,1696905692
531,ternate,127.4,0.8,28.19,71,99,7.52,ID,1696905693
532,pimentel,-79.9342,-6.8367,21.16,78,75,7.72,PE,1696905693
533,josenii bargaului,24.6833,47.2167,5.12,73,85,0.15,RO,1696905694
534,maicao,-72.2432,11.3832,27.18,84,42,1.5,CO,1696905695
535,el sauzal de rodriguez,-116.6833,31.9,18.01,82,37,1.73,MX,1696905696
536,kijang,129.2139,35.2442,20.85,52,4,4.25,KR,1696905500
537,ca mau,105.15,9.1769,31.39,62,96,2.74,VN,1696905466
538,saint-mandrier-sur-mer,5.929,43.078,19.87,78,5,1.54,FR,1696905698
539,tshela,12.9333,-4.9833,22.14,95,100,0.23,CD,1696905698
540,tadine,167.8833,-21.55,22.78,55,68,4.33,NC,1696905699
541,oral,51.3667,51.2333,4.99,81,40,7.0,KZ,1696905696
542,reitz,28.4273,-27.8014,13.88,76,100,1.53,ZA,1696905701
543,stari kuty,25.1729,48.2709,4.5,70,100,0.53,UA,1696905701
544,kegen,79.2203,43.0197,10.2,54,0,2.7,KZ,1696905702
545,tura,90.2201,25.5198,24.9,85,99,0.52,IN,1696905703
546,saldanha,17.9442,-33.0117,15.03,79,0,3.69,ZA,1696905703
547,giyani,30.7187,-23.3025,16.94,81,25,0.68,ZA,1696905507
548,gardnerville ranchos,-119.7413,38.8882,17.03,29,75,2.57,US,1696905705
549,da nang,108.2208,16.0678,24.99,94,75,1.03,VN,1696905584
550,yeed,43.0333,4.55,24.27,66,7,4.72,SO,1696905707
551,tucupita,-62.051,9.0622,24.79,91,5,1.36,VE,1696905707
552,agadez,10.25,19.75,22.1,26,2,4.82,NE,1696905709
553,antofagasta,-70.4,-23.65,16.6,84,33,2.54,CL,1696905710
554,mwene-ditu,23.45,-7.0,19.03,97,100,1.94,CD,1696905710
555,lamu,40.902,-2.2717,22.12,81,94,4.83,KE,1696905713
556,cannonvale,148.7,-20.2833,24.66,56,1,6.84,AU,1696905713
557,takhatpur,81.8667,22.15,26.85,63,9,0.9,IN,1696905714
558,marica,-42.8186,-22.9194,23.97,95,100,3.79,BR,1696905425
559,puerto lempira,-83.7667,15.2667,27.01,86,71,2.65,HN,1696905716
560,amga,131.9608,60.8953,-0.57,89,100,1.34,RU,1696905717
561,sinop,34.8709,41.7711,8.33,88,100,1.68,TR,1696905718
562,pocao de pedras,-44.85,-4.6667,26.26,57,1,2.78,BR,1696905718
563,igarka,86.5833,67.4667,7.03,86,74,8.17,RU,1696905719
564,sandnessjoen,12.6316,66.0217,1.29,91,100,6.25,NO,1696905720
565,kuanda,116.0806,56.3161,9.17,61,71,1.51,RU,1696905720
566,gobabis,18.9667,-22.45,18.14,24,46,4.62,NA,1696905721
567,nikel,30.222,69.4128,-1.9,86,21,2.58,RU,1696905722
568,manaure,-72.4445,11.7751,29.19,79,8,3.43,CO,1696905722
569,estes park,-105.5217,40.3772,13.39,40,51,1.34,US,1696905723
570,taksimo,114.8794,56.3444,8.73,68,83,0.45,RU,1696905724
571,argo,22.7333,37.6333,17.66,60,0,1.37,GR,1696905724
572,taro,115.28,-8.3862,26.0,42,15,2.13,ID,1696905725
573,abou el hassan,1.1962,36.4166,19.69,87,90,2.21,DZ,1696905726
574,sierra grande,-65.3557,-41.606,15.55,29,100,3.27,AR,1696905726
575,borogontsy,131.1683,62.6683,1.27,99,100,1.79,RU,1696905727
576,bathsheba,-59.5167,13.2167,27.34,89,75,6.17,BB,1696905727
577,rio grande,-52.0986,-32.035,15.53,86,0,4.41,BR,1696905728
578,zaigrayevo,108.2703,51.8336,12.77,57,6,2.56,RU,1696905729
579,ormara,64.6357,25.2088,27.12,84,0,6.21,PK,1696905729
580,chiredzi,31.6667,-21.05,18.05,86,23,2.08,ZW,1696905730
